H,TWI,Aspect,Hillshade,Roughness,Slope,Temperature_merra_1000hpa,T_rp5,Time,DayOfYear,X,Y
110,6.57,0.0,184,2,0.46,297.57,24.8,720,243,50.8,42.0
110,6.57,0.0,184,2,0.46,293.24,24.2,1080,243,50.8,42.0
83,5.96,299.05,201,3,2.39,293.24,20.0,720,152,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.41,13.0,360,152,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.41,22.9,1080,152,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.41,13.6,0,152,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.41,13.3,0,153,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.41,25.5,1080,153,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.41,11.2,360,153,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.41,24.1,720,153,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.41,25.6,1080,154,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.41,13.9,0,154,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.41,26.3,720,154,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.41,16.7,360,154,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.13,12.1,360,155,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.13,18.7,0,155,50.51667,42.66667
83,5.96,299.05,201,3,2.39,288.42,19.8,1080,155,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.63,17.2,720,155,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.78,20.2,720,156,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.79,10.4,360,156,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.96,21.4,1080,156,50.51667,42.66667
83,5.96,299.05,201,3,2.39,282.56,10.5,0,156,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.0,13.2,360,157,50.51667,42.66667
83,5.96,299.05,201,3,2.39,285.17,12.6,0,157,50.51667,42.66667
83,5.96,299.05,201,3,2.39,291.46,22.1,1080,157,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.47,20.9,720,157,50.51667,42.66667
83,5.96,299.05,201,3,2.39,291.59,13.4,360,158,50.51667,42.66667
83,5.96,299.05,201,3,2.39,293.01,24.0,1080,158,50.51667,42.66667
83,5.96,299.05,201,3,2.39,295.89,22.8,720,158,50.51667,42.66667
83,5.96,299.05,201,3,2.39,288.5,11.0,0,158,50.51667,42.66667
83,5.96,299.05,201,3,2.39,292.97,14.9,360,159,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.09,11.0,0,159,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.18,25.9,720,159,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.26,25.6,1080,159,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.89,28.2,1080,160,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.86,28.4,720,160,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.5,15.6,360,160,50.51667,42.66667
83,5.96,299.05,201,3,2.39,292.24,16.0,0,160,50.51667,42.66667
83,5.96,299.05,201,3,2.39,293.98,19.4,0,161,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.41,18.8,360,161,50.51667,42.66667
83,5.96,299.05,201,3,2.39,303.97,27.5,720,161,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.44,27.7,1080,161,50.51667,42.66667
83,5.96,299.05,201,3,2.39,293.71,13.0,1080,162,50.51667,42.66667
83,5.96,299.05,201,3,2.39,303.69,15.5,720,162,50.51667,42.66667
83,5.96,299.05,201,3,2.39,295.88,17.2,360,162,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.46,20.0,0,162,50.51667,42.66667
83,5.96,299.05,201,3,2.39,295.45,18.5,1080,163,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.35,17.6,720,163,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.84,11.6,360,163,50.51667,42.66667
83,5.96,299.05,201,3,2.39,292.22,10.5,0,163,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.07,21.6,1080,164,50.51667,42.66667
83,5.96,299.05,201,3,2.39,306.69,19.9,720,164,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.39,12.6,360,164,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.3,13.3,0,164,50.51667,42.66667
83,5.96,299.05,201,3,2.39,303.23,16.0,360,165,50.51667,42.66667
83,5.96,299.05,201,3,2.39,293.74,15.6,0,165,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.71,23.9,1080,165,50.51667,42.66667
83,5.96,299.05,201,3,2.39,310.39,24.9,720,165,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.37,24.5,1080,166,50.51667,42.66667
83,5.96,299.05,201,3,2.39,309.86,29.1,720,166,50.51667,42.66667
83,5.96,299.05,201,3,2.39,303.54,19.2,360,166,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.99,20.3,0,166,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.12,18.8,0,167,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.02,17.2,360,167,50.51667,42.66667
83,5.96,299.05,201,3,2.39,305.36,27.3,720,167,50.51667,42.66667
83,5.96,299.05,201,3,2.39,305.36,21.0,1080,167,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.63,27.1,1080,168,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.63,19.0,0,168,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.63,17.4,360,168,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.63,25.9,720,168,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.89,19.6,0,169,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.54,16.5,360,169,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.56,24.6,720,169,50.51667,42.66667
83,5.96,299.05,201,3,2.39,291.42,23.5,1080,169,50.51667,42.66667
83,5.96,299.05,201,3,2.39,285.11,13.1,0,170,50.51667,42.66667
83,5.96,299.05,201,3,2.39,287.8,11.9,360,170,50.51667,42.66667
83,5.96,299.05,201,3,2.39,293.2,21.8,720,170,50.51667,42.66667
83,5.96,299.05,201,3,2.39,288.28,23.1,1080,170,50.51667,42.66667
83,5.96,299.05,201,3,2.39,286.12,17.9,0,171,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.68,15.7,360,171,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.77,24.8,720,171,50.51667,42.66667
83,5.96,299.05,201,3,2.39,293.04,25.2,1080,171,50.51667,42.66667
83,5.96,299.05,201,3,2.39,288.91,20.2,1080,172,50.51667,42.66667
83,5.96,299.05,201,3,2.39,288.12,13.5,0,172,50.51667,42.66667
83,5.96,299.05,201,3,2.39,291.53,14.3,360,172,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.05,19.7,720,172,50.51667,42.66667
83,5.96,299.05,201,3,2.39,287.28,12.4,360,173,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.14,22.7,1080,173,50.51667,42.66667
83,5.96,299.05,201,3,2.39,285.8,13.9,0,173,50.51667,42.66667
83,5.96,299.05,201,3,2.39,292.24,21.1,720,173,50.51667,42.66667
83,5.96,299.05,201,3,2.39,288.34,12.4,0,174,50.51667,42.66667
83,5.96,299.05,201,3,2.39,292.91,15.7,360,174,50.51667,42.66667
83,5.96,299.05,201,3,2.39,295.13,22.4,720,174,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.56,19.4,1080,174,50.51667,42.66667
83,5.96,299.05,201,3,2.39,287.68,18.0,360,175,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.49,26.8,720,175,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.63,28.4,1080,175,50.51667,42.66667
83,5.96,299.05,201,3,2.39,286.71,17.1,0,175,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.01,16.9,360,176,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.95,18.9,0,176,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.05,16.4,720,176,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.31,20.1,1080,176,50.51667,42.66667
83,5.96,299.05,201,3,2.39,287.4,12.4,0,177,50.51667,42.66667
83,5.96,299.05,201,3,2.39,293.85,13.3,360,177,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.42,22.8,720,177,50.51667,42.66667
83,5.96,299.05,201,3,2.39,293.52,15.8,1080,177,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.33,16.0,720,178,50.51667,42.66667
83,5.96,299.05,201,3,2.39,293.54,15.3,1080,178,50.51667,42.66667
83,5.96,299.05,201,3,2.39,293.25,17.2,360,178,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.11,15.5,0,178,50.51667,42.66667
83,5.96,299.05,201,3,2.39,291.48,15.2,0,179,50.51667,42.66667
83,5.96,299.05,201,3,2.39,292.51,14.8,360,179,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.74,17.9,720,179,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.9,23.2,1080,179,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.9,17.2,0,180,50.51667,42.66667
83,5.96,299.05,201,3,2.39,303.29,27.4,720,180,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.96,17.9,360,180,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.33,18.9,1080,180,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.65,18.9,1080,181,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.0,15.2,360,181,50.51667,42.66667
83,5.96,299.05,201,3,2.39,292.67,17.9,0,181,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.84,21.4,720,181,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.84,20.9,720,182,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.84,22.3,1080,182,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.49,15.2,360,182,50.51667,42.66667
83,5.96,299.05,201,3,2.39,292.66,14.2,0,182,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.67,27.1,1080,183,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.28,25.3,720,183,50.51667,42.66667
83,5.96,299.05,201,3,2.39,288.76,15.9,0,183,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.95,16.9,360,183,50.51667,42.66667
83,5.96,299.05,201,3,2.39,292.47,18.2,0,184,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.49,18.4,360,184,50.51667,42.66667
83,5.96,299.05,201,3,2.39,305.16,30.4,720,184,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.7,29.8,1080,184,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.46,20.0,360,185,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.84,20.1,0,185,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.25,29.9,720,185,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.06,29.1,1080,185,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.89,20.1,360,186,50.51667,42.66667
83,5.96,299.05,201,3,2.39,295.65,21.8,0,186,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.99,31.4,1080,186,50.51667,42.66667
83,5.96,299.05,201,3,2.39,305.02,30.7,720,186,50.51667,42.66667
83,5.96,299.05,201,3,2.39,306.39,31.4,720,187,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.76,20.7,360,187,50.51667,42.66667
83,5.96,299.05,201,3,2.39,302.66,32.1,1080,187,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.37,22.4,0,187,50.51667,42.66667
83,5.96,299.05,201,3,2.39,307.75,34.9,720,188,50.51667,42.66667
83,5.96,299.05,201,3,2.39,302.99,33.7,1080,188,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.14,22.0,0,188,50.51667,42.66667
83,5.96,299.05,201,3,2.39,302.78,22.0,360,188,50.51667,42.66667
83,5.96,299.05,201,3,2.39,307.22,28.3,1080,189,50.51667,42.66667
83,5.96,299.05,201,3,2.39,312.44,31.4,720,189,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.64,26.2,0,189,50.51667,42.66667
83,5.96,299.05,201,3,2.39,306.61,22.1,360,189,50.51667,42.66667
83,5.96,299.05,201,3,2.39,308.15,24.1,360,190,50.51667,42.66667
83,5.96,299.05,201,3,2.39,311.9,27.9,720,190,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.67,25.4,0,190,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.99,27.3,1080,190,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.99,18.6,720,191,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.99,17.4,1080,191,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.99,17.9,360,191,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.99,20.5,0,191,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.99,16.5,0,192,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.99,16.6,360,192,50.51667,42.66667
83,5.96,299.05,201,3,2.39,292.86,19.2,1080,192,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.75,17.5,720,192,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.54,12.8,0,193,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.41,20.4,1080,193,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.32,15.6,720,193,50.51667,42.66667
83,5.96,299.05,201,3,2.39,291.16,14.3,360,193,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.77,23.3,1080,194,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.77,11.5,0,194,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.87,13.1,360,194,50.51667,42.66667
83,5.96,299.05,201,3,2.39,293.43,19.1,720,194,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.46,26.4,720,195,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.53,22.9,1080,195,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.05,17.4,360,195,50.51667,42.66667
83,5.96,299.05,201,3,2.39,288.06,15.1,0,195,50.51667,42.66667
83,5.96,299.05,201,3,2.39,292.01,24.3,1080,198,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.93,22.1,720,198,50.51667,42.66667
83,5.96,299.05,201,3,2.39,292.56,17.0,360,198,50.51667,42.66667
83,5.96,299.05,201,3,2.39,288.78,17.4,0,198,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.46,27.3,1080,199,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.12,27.0,720,199,50.51667,42.66667
83,5.96,299.05,201,3,2.39,295.89,16.4,360,199,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.7,16.3,0,199,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.67,24.1,720,200,50.51667,42.66667
83,5.96,299.05,201,3,2.39,295.91,24.3,1080,200,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.17,18.3,0,200,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.1,18.3,360,200,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.79,24.9,1080,201,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.92,14.3,0,201,50.51667,42.66667
83,5.96,299.05,201,3,2.39,295.87,13.8,360,201,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.84,24.0,720,201,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.16,17.7,360,202,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.77,18.0,720,202,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.49,22.4,1080,202,50.51667,42.66667
83,5.96,299.05,201,3,2.39,291.28,15.4,0,202,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.77,14.4,360,203,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.48,24.9,720,203,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.2,25.4,1080,203,50.51667,42.66667
83,5.96,299.05,201,3,2.39,295.5,15.9,0,203,50.51667,42.66667
83,5.96,299.05,201,3,2.39,303.69,22.9,720,204,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.39,17.0,360,204,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.29,23.0,1080,204,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.28,18.3,0,204,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.06,16.0,0,205,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.46,25.9,720,205,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.31,25.9,1080,205,50.51667,42.66667
83,5.96,299.05,201,3,2.39,295.18,15.1,360,205,50.51667,42.66667
83,5.96,299.05,201,3,2.39,295.58,16.2,360,206,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.41,28.6,1080,206,50.51667,42.66667
83,5.96,299.05,201,3,2.39,291.55,16.0,0,206,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.32,26.6,720,206,50.51667,42.66667
83,5.96,299.05,201,3,2.39,303.4,30.5,720,207,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.84,30.4,1080,207,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.88,18.8,360,207,50.51667,42.66667
83,5.96,299.05,201,3,2.39,293.38,17.2,0,207,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.08,21.8,0,208,50.51667,42.66667
83,5.96,299.05,201,3,2.39,303.79,33.5,1080,208,50.51667,42.66667
83,5.96,299.05,201,3,2.39,303.14,21.5,360,208,50.51667,42.66667
83,5.96,299.05,201,3,2.39,307.8,32.3,720,208,50.51667,42.66667
83,5.96,299.05,201,3,2.39,310.65,32.7,720,209,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.07,24.4,0,209,50.51667,42.66667
83,5.96,299.05,201,3,2.39,305.59,21.8,360,209,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.87,33.7,1080,209,50.51667,42.66667
83,5.96,299.05,201,3,2.39,295.61,20.9,1080,210,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.41,23.4,720,210,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.99,19.2,360,210,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.96,22.6,0,210,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.79,25.3,720,211,50.51667,42.66667
83,5.96,299.05,201,3,2.39,293.29,16.8,0,211,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.79,16.6,360,211,50.51667,42.66667
83,5.96,299.05,201,3,2.39,295.53,26.6,1080,211,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.88,15.7,360,212,50.51667,42.66667
83,5.96,299.05,201,3,2.39,302.58,27.4,720,212,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.95,28.3,1080,212,50.51667,42.66667
83,5.96,299.05,201,3,2.39,292.75,16.8,0,212,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.79,29.9,1080,213,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.56,29.6,720,213,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.91,17.8,0,213,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.23,17.6,360,213,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.72,24.5,1080,214,50.51667,42.66667
83,5.96,299.05,201,3,2.39,306.03,25.7,720,214,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.91,20.1,360,214,50.51667,42.66667
83,5.96,299.05,201,3,2.39,295.35,24.0,0,214,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.67,19.9,360,215,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.01,23.2,0,215,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.7,30.2,720,215,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.8,30.7,1080,215,50.51667,42.66667
83,5.96,299.05,201,3,2.39,303.13,32.3,1080,216,50.51667,42.66667
83,5.96,299.05,201,3,2.39,307.27,31.3,720,216,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.83,19.8,360,216,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.03,20.3,0,216,50.51667,42.66667
83,5.96,299.05,201,3,2.39,308.58,33.1,720,217,50.51667,42.66667
83,5.96,299.05,201,3,2.39,303.38,32.8,1080,217,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.5,21.1,360,217,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.81,26.0,0,217,50.51667,42.66667
83,5.96,299.05,201,3,2.39,308.73,33.2,720,218,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.1,23.7,0,218,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.36,20.8,360,218,50.51667,42.66667
83,5.96,299.05,201,3,2.39,302.82,33.9,1080,218,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.82,32.9,1080,219,50.51667,42.66667
83,5.96,299.05,201,3,2.39,305.97,32.8,720,219,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.3,22.3,360,219,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.61,24.4,0,219,50.51667,42.66667
83,5.96,299.05,201,3,2.39,302.15,31.8,1080,220,50.51667,42.66667
83,5.96,299.05,201,3,2.39,305.18,33.3,720,220,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.97,23.1,360,220,50.51667,42.66667
83,5.96,299.05,201,3,2.39,295.72,25.3,0,220,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.05,25.0,0,221,50.51667,42.66667
83,5.96,299.05,201,3,2.39,302.05,19.8,360,221,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.12,25.4,1080,221,50.51667,42.66667
83,5.96,299.05,201,3,2.39,306.83,32.0,720,221,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.12,25.9,1080,222,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.12,30.9,720,222,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.97,19.9,360,222,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.34,21.9,0,222,50.51667,42.66667
83,5.96,299.05,201,3,2.39,302.44,31.1,1080,223,50.51667,42.66667
83,5.96,299.05,201,3,2.39,306.04,29.8,720,223,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.38,22.3,360,223,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.81,22.5,0,223,50.51667,42.66667
83,5.96,299.05,201,3,2.39,303.06,30.2,1080,224,50.51667,42.66667
83,5.96,299.05,201,3,2.39,306.62,27.7,720,224,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.75,23.7,360,224,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.52,25.3,0,224,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.6,20.7,360,225,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.69,22.1,0,225,50.51667,42.66667
83,5.96,299.05,201,3,2.39,306.56,20.4,720,225,50.51667,42.66667
83,5.96,299.05,201,3,2.39,303.25,23.7,1080,225,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.48,27.1,1080,226,50.51667,42.66667
83,5.96,299.05,201,3,2.39,308.74,26.7,720,226,50.51667,42.66667
83,5.96,299.05,201,3,2.39,302.81,14.8,360,226,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.11,18.1,0,226,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.49,29.2,1080,227,50.51667,42.66667
83,5.96,299.05,201,3,2.39,304.11,28.4,720,227,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.94,15.8,360,227,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.43,21.6,0,227,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.92,19.3,0,228,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.48,17.9,360,228,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.72,28.5,720,228,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.33,27.5,1080,228,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.57,17.3,360,229,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.84,25.7,720,229,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.12,27.6,1080,229,50.51667,42.66667
83,5.96,299.05,201,3,2.39,293.76,20.2,0,229,50.51667,42.66667
83,5.96,299.05,201,3,2.39,295.47,19.8,0,230,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.32,18.2,360,230,50.51667,42.66667
83,5.96,299.05,201,3,2.39,307.19,32.0,720,230,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.8,33.2,1080,230,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.69,21.0,0,231,50.51667,42.66667
83,5.96,299.05,201,3,2.39,302.4,18.1,360,231,50.51667,42.66667
83,5.96,299.05,201,3,2.39,307.51,34.0,720,231,50.51667,42.66667
83,5.96,299.05,201,3,2.39,303.43,33.7,1080,231,50.51667,42.66667
83,5.96,299.05,201,3,2.39,302.17,17.2,360,232,50.51667,42.66667
83,5.96,299.05,201,3,2.39,306.69,32.3,720,232,50.51667,42.66667
83,5.96,299.05,201,3,2.39,301.6,31.6,1080,232,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.84,22.8,0,232,50.51667,42.66667
83,5.96,299.05,201,3,2.39,308.77,32.1,720,233,50.51667,42.66667
83,5.96,299.05,201,3,2.39,300.24,27.1,1080,233,50.51667,42.66667
83,5.96,299.05,201,3,2.39,298.45,20.2,0,233,50.51667,42.66667
83,5.96,299.05,201,3,2.39,303.87,17.9,360,233,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.6,19.5,0,234,50.51667,42.66667
83,5.96,299.05,201,3,2.39,302.86,23.2,720,234,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.45,22.3,1080,234,50.51667,42.66667
83,5.96,299.05,201,3,2.39,299.91,17.5,360,234,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.24,22.4,1080,235,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.6,17.7,0,235,50.51667,42.66667
83,5.96,299.05,201,3,2.39,292.93,14.3,360,235,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.85,23.3,720,235,50.51667,42.66667
83,5.96,299.05,201,3,2.39,291.35,14.0,0,236,50.51667,42.66667
83,5.96,299.05,201,3,2.39,291.96,11.6,360,236,50.51667,42.66667
83,5.96,299.05,201,3,2.39,297.07,22.2,720,236,50.51667,42.66667
83,5.96,299.05,201,3,2.39,293.28,23.1,1080,236,50.51667,42.66667
83,5.96,299.05,201,3,2.39,292.63,13.0,360,237,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.37,14.6,0,237,50.51667,42.66667
83,5.96,299.05,201,3,2.39,293.41,20.8,720,237,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.93,18.8,1080,237,50.51667,42.66667
83,5.96,299.05,201,3,2.39,287.03,11.6,0,238,50.51667,42.66667
83,5.96,299.05,201,3,2.39,294.0,20.7,720,238,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.36,7.8,360,238,50.51667,42.66667
83,5.96,299.05,201,3,2.39,289.33,21.2,1080,238,50.51667,42.66667
83,5.96,299.05,201,3,2.39,287.22,14.5,0,239,50.51667,42.66667
83,5.96,299.05,201,3,2.39,291.7,24.8,1080,239,50.51667,42.66667
83,5.96,299.05,201,3,2.39,290.5,11.7,360,239,50.51667,42.66667
83,5.96,299.05,201,3,2.39,296.65,22.7,720,239,50.51667,42.66667
